TotalCharges,MonthlyCharges,tenure,Charges_Internet_Interaction,tenure_group,PaymentMethod_Electronic check,Security_Services_Count,Total_Services,Engagement_Level,InternetService_Fiber optic,gender,PaperlessBilling,Security_Support_Interaction,Partner,Tenure_Contract_Interaction
-0.603322508937344,-1.1541219185053884,-0.019745966154397852,0.0,1,0,1,1,1,0,0,0,1,0,0
1.036233518880938,0.10021555992094577,1.5270719577121736,0.0,2,0,3,5,2,0,1,0,2,1,70
-0.9754642103136815,0.4851445215544238,-1.2816237461508113,79.55,0,1,0,2,0,1,1,1,0,0,0
0.9066574731122405,0.9978300782128064,0.5094285867473239,95.0,1,0,2,5,1,1,1,1,0,1,0
0.6844957664658077,0.659358060224748,0.46872285190873,84.8,1,0,2,4,1,1,0,1,0,0,0
-0.8898334438668094,-1.3167212212643575,-0.8338606629262776,0.0,0,0,0,2,0,0,0,0,0,1,12
-0.40500928887245113,-1.4959122896109767,1.5677776925507676,0.0,2,0,0,1,2,0,0,0,0,1,71
-0.9437613003685802,0.38061639835222955,-1.2409180113122174,76.4,0,1,1,2,0,1,1,0,0,1,0
-0.7194275604456318,0.0023241429538111433,-0.9559778674420595,0.0,0,0,4,5,0,0,0,0,2,1,0
-0.9270212863283642,-1.3233579274994176,-1.0373893371192475,0.0,0,0,0,0,0,0,0,0,0,0,0
-0.4078833935110727,0.36402463276457964,-0.5896262538947137,75.9,1,0,1,2,1,1,1,1,1,0,0
-0.8762966304162022,0.2412455674159701,-1.1595065416350294,72.2,0,0,0,2,0,1,1,1,0,0,0
-0.8789952172142972,-1.5042081724048018,-0.7117434584104956,0.0,1,0,0,1,1,0,0,0,0,0,0
2.0064961413114974,1.135541732590301,1.4863662228735797,99.15,2,0,1,5,2,1,0,0,1,1,69
-0.990865900819883,-0.6795974226986006,-1.2816237461508113,0.0,0,0,0,1,0,0,0,1,0,0,0
-0.9732263578469684,0.6543805305484532,-1.2816237461508113,84.65,0,0,0,3,0,1,1,1,0,0,0
-0.9441781552398307,-1.3465863993221274,-1.0373893371192475,0.0,0,0,0,0,0,0,1,1,0,0,0
0.5799748924322695,-0.17188939571651304,1.0386031396490458,0.0,2,0,3,5,2,0,0,0,2,1,58
1.238671408198204,1.6830699969827483,0.5094285867473239,115.65,1,1,4,8,1,1,0,1,2,0,0
0.13328198829229598,0.3789572217934642,0.14307697319997809,0.0,1,0,4,6,1,0,0,1,2,0,0
0.003047750621624052,0.659358060224748,-0.22327464034736777,0.0,1,0,3,7,1,0,1,1,1,1,0
1.8762619036408257,1.3080960947018598,1.3235432835192036,104.35,2,1,2,6,2,1,1,1,0,1,0
2.677654423754814,1.696343409452868,1.6084834273893616,116.05,2,0,4,8,2,1,1,1,2,1,72
-0.8401618949978064,-1.3183803978231226,-0.7117434584104956,0.0,1,0,0,2,1,0,0,0,0,1,15
-0.9522739156341161,0.1781968581829002,-1.2409180113122174,0.0,0,1,1,4,0,0,1,0,1,0,0
1.7339388747038897,1.1654069106480704,1.2828375486806096,100.05,2,0,1,5,2,1,0,1,0,0,0
-0.41411427684976393,1.1753619700006603,-0.7931549280876836,100.35,1,1,1,5,1,1,0,1,1,0,0
1.4469452657129764,0.505054640259604,1.5270719577121736,0.0,2,0,3,6,2,0,1,1,1,1,70
-0.9865218342668518,-0.35108046406313215,-1.2816237461508113,0.0,0,1,1,3,0,0,1,0,0,0,0
-0.22872355779363543,0.8551408941590172,-0.5082147842175256,90.7,1,0,1,4,1,1,1,1,0,0,0
-0.35520610162305327,-1.3432680462045974,1.0793088744876398,0.0,2,1,0,2,2,0,0,0,0,0,59
0.22161134153726333,0.8136614801898924,-0.06045170099299184,89.45,1,1,1,4,1,1,1,0,1,1,0
0.08591411108020358,0.01559755542393127,0.14307697319997809,0.0,1,0,2,4,1,0,1,1,1,0,0
-0.971273721871111,0.8020472442785371,-1.2816237461508113,89.1,0,1,0,3,0,1,1,1,0,0,0
-1.0015505493619346,-1.4876164068171518,-1.2816237461508113,0.0,0,0,0,1,0,0,1,0,0,0,0
-0.94119435195088,-1.5224591145512167,-0.9559778674420595,0.0,0,0,0,1,0,0,0,0,0,0,0
-0.42144214669174573,-1.3333129868520075,0.8757802002946699,0.0,2,0,0,2,2,0,0,1,0,1,0
-0.49147376506182416,-1.5108448786398618,1.1607203441648277,0.0,2,0,0,1,2,0,0,1,0,1,0
-0.8533915522274923,0.36402463276457964,-1.1188008067964355,75.9,0,0,0,2,0,1,1,1,0,0,0
0.31634709596144833,0.3192268656779245,0.346605647392948,0.0,1,0,3,6,1,0,1,1,1,1,0
1.6369213883528604,0.6477438243133932,1.6084834273893616,0.0,2,0,4,7,2,0,1,0,2,1,72
-0.22350190203797166,0.1367174442137754,-0.22327464034736777,69.05,1,0,0,1,1,1,1,1,0,0,0
-0.12815183517194392,-0.3295111687991873,0.1023712383613841,0.0,1,0,0,2,1,0,1,0,0,0,0
-0.3393656165155355,1.0359911390644014,-0.6710377235719016,96.15,1,1,0,4,1,1,0,1,0,0,0
-0.874080717679555,-1.4925939364934466,-0.6303319887333076,0.0,1,0,0,1,1,0,1,0,0,0,0
-0.36259979065523257,-1.3316538102932427,1.2014260790034217,0.0,2,0,0,2,2,0,1,0,0,1,0
-0.9787332300934879,0.23792721429843983,-1.2816237461508113,72.1,0,1,0,2,0,1,0,1,0,0,0
-0.5863850373265356,0.32254521879545484,-0.7931549280876836,74.65,1,0,1,2,1,1,0,1,0,0,0
-0.6594882179058279,0.3258635719129846,-0.9152721326034655,74.75,0,1,0,2,0,1,0,1,0,0,0
-0.9052570741030765,-0.46722282317668157,-1.1595065416350294,0.0,0,0,0,2,0,0,0,0,0,1,0
-0.9330108326363313,-1.4793205240233267,-0.9152721326034655,0.0,0,0,0,1,0,0,1,0,0,0,0
0.8265555186419534,0.9712832532725666,0.387311382231542,94.2,1,1,0,4,1,1,0,1,0,1,0
-1.001616368552132,-1.4925939364934466,-1.2816237461508113,0.0,0,0,0,1,0,0,0,0,0,0,0
1.5867671654224094,0.7456352412805278,1.4049547531963917,87.4,2,1,2,4,2,1,1,0,0,1,0
-0.45577782424474467,-1.4892755833759168,1.2014260790034217,0.0,2,0,0,1,2,0,1,0,0,1,62
-0.24515641561293006,0.9613281939199768,-0.5896262538947137,93.9,1,0,2,5,1,1,1,0,1,0,0
-0.5639626331992738,0.6527213539896879,-0.8338606629262776,84.6,0,1,1,3,0,1,0,1,0,0,0
-0.7979717940812461,-0.49211047155815646,-0.9559778674420595,0.0,0,1,1,2,0,0,1,1,0,0,0
-0.19236942507458152,-1.3001294556767078,1.6084834273893616,0.0,2,0,0,2,2,0,1,0,0,1,72
-0.48719551769899044,-1.4842980536996218,1.0793088744876398,0.0,2,0,0,1,2,0,1,1,0,0,59
0.054628056006352704,0.4768486387605988,-0.10115743583158582,0.0,1,0,2,6,1,0,0,1,1,0,0
1.990370439713124,1.127245849796476,1.5270719577121736,98.9,2,1,1,5,2,1,0,0,0,0,0
-0.42348254158786647,-1.4859572302583868,1.4863662228735797,0.0,2,0,0,1,2,0,0,0,0,1,69
-0.5642478496901292,-1.4892755833759168,0.590840056424512,0.0,1,0,0,1,1,0,0,0,0,1,47
-0.6910156100104027,-0.17023021915774814,-0.8338606629262776,0.0,0,1,1,3,0,0,1,1,1,0,0
0.5642002265149493,0.642766294637098,0.387311382231542,84.3,1,1,2,4,1,1,0,1,1,1,0
1.605328177058088,1.1471559685016557,1.0793088744876398,99.5,2,0,1,5,2,1,1,1,0,1,0
1.0674756944946573,1.2350923261162006,0.5094285867473239,102.15,1,0,1,5,1,1,0,1,0,0,0
-0.6864521461567133,0.1781968581829002,-0.9152721326034655,70.3,0,1,0,1,0,1,1,1,0,1,0
0.6676679935053281,0.4337100482327091,0.6722515261016999,0.0,2,0,2,5,2,0,0,0,0,1,0
-0.3478343523209397,-1.3200395743818876,1.0386031396490458,0.0,2,0,0,2,2,0,0,0,0,1,58
-0.46795437443127147,-0.16193433636392318,-0.4675090493789317,0.0,1,0,1,3,1,0,1,1,0,0,0
-0.7626049492151539,0.3457736906181643,-1.0373893371192475,75.35,0,1,0,2,0,1,0,1,0,0,0
-0.3448944284921207,-0.34942128750436724,-0.1825689055087738,0.0,1,0,2,3,1,0,1,1,1,0,0
0.4602717251931883,1.326347036848275,-0.019745966154397852,104.9,1,1,2,6,1,1,1,1,1,1,0
1.0407311635444296,1.2002496183821352,0.5501343215859179,101.1,1,1,1,5,1,1,0,1,0,0,0
-0.50659023907717,1.0326727859468712,-0.8338606629262776,96.05,0,1,0,4,0,1,1,1,0,0,0
-0.6360346464654728,0.8136614801898924,-0.9559778674420595,89.45,0,1,0,3,0,1,0,0,0,1,0
-0.6039368213791868,0.29599839385521454,-0.8745663977648716,73.85,0,1,1,2,0,1,1,1,1,0,0
-0.9958023400846913,-1.4793205240233267,-1.2409180113122174,0.0,0,0,0,1,0,0,1,0,0,0,0
-0.9369599840481778,0.6942007679588127,-1.2409180113122174,85.85,0,1,1,3,0,1,1,1,0,0,0
1.5755120838986465,1.5071972817536587,0.8757802002946699,110.35,2,1,3,7,2,1,0,0,1,1,0
-0.008536426853125794,0.9845566657426863,-0.3453918448631497,94.6,1,1,1,4,1,1,0,1,1,0,0
-0.922677219775333,0.16326426915401518,-1.2002122764736234,69.85,0,1,0,1,0,1,0,1,0,0,0
-0.9902954678381718,-0.6364588321707109,-1.2816237461508113,0.0,0,1,0,1,0,0,1,0,0,0,0
0.23578440715977905,0.11846650206736059,0.346605647392948,0.0,1,0,2,5,1,0,1,0,0,1,0
-0.051889333463174384,-0.29964599074141746,0.26519417771576004,0.0,1,1,2,4,1,0,0,0,1,1,0
-0.9605671335989938,-1.5091857020810966,-1.0780950719578415,0.0,0,0,0,1,0,0,1,0,0,1,0
-0.5653228964633541,-1.393043342967547,0.387311382231542,0.0,1,1,0,2,1,0,0,0,0,1,42
0.40151712807693835,1.1770211465594258,-0.019745966154397852,100.4,1,1,1,5,1,1,0,1,0,1,0
-0.9637703341886027,-0.44399435135397186,-1.2409180113122174,0.0,0,0,1,2,0,0,0,0,0,0,0
0.6951584752777932,-0.029200211662723803,1.0793088744876398,0.0,2,0,3,5,2,0,1,1,2,1,59
-0.9749157170620361,0.5266239355235486,-1.2816237461508113,80.8,0,1,0,2,0,1,1,1,0,0,0
-0.8906013344191128,-1.497571466169742,-0.7117434584104956,0.0,1,0,0,1,1,0,0,0,0,1,0
-0.9126727028653218,-1.4511145225243218,-0.9152721326034655,0.0,0,1,0,1,0,0,0,1,0,0,0
-0.7841936435999148,0.16326426915401518,-1.0373893371192475,69.85,0,0,0,1,0,1,0,1,0,0,0
-0.20505058905262208,0.4785078153193637,-0.38609757970174374,79.35,1,0,1,3,1,1,0,1,0,0,0
-0.3963430954964546,-1.4925939364934466,1.4863662228735797,0.0,2,0,0,1,2,0,1,0,0,0,69
-0.2891894538550189,0.34743286717692967,-0.38609757970174374,75.4,1,0,1,2,1,1,0,1,1,0,0
0.3975679766650918,0.5249647589647837,0.30589991255435406,0.0,1,0,2,6,1,0,0,1,1,0,0
-0.7938690645589388,0.5083729933771337,-1.0780950719578415,0.0,0,0,3,6,0,0,1,1,2,0,6
0.8127334887004907,0.9546914876849167,0.5501343215859179,93.7,1,1,2,5,1,1,1,1,1,0,0
-0.4431624794569016,-1.5125040551986266,1.4456604880349857,0.0,2,0,0,1,2,0,0,1,0,1,68
0.9441305320646507,1.465717867784534,0.346605647392948,109.1,1,0,3,7,1,1,0,1,1,1,0
-0.2640245834695301,-0.7891030755770901,0.26519417771576004,0.0,1,0,3,3,1,0,0,0,2,0,0
-0.5166386354473128,-0.34278458126930716,-0.4675090493789317,0.0,1,0,0,2,1,0,1,0,0,1,0
0.10982841685194086,0.17985603474166512,0.18378270803857208,70.35,1,0,0,1,1,1,1,1,0,0,0
1.5965303453016966,1.152133498177951,1.1200146093262338,99.65,2,1,2,5,2,1,0,1,0,0,60
0.4724263356496492,0.928144662744677,0.14307697319997809,0.0,1,0,4,8,1,0,0,1,2,1,36
0.6379396592661501,1.3927140991988747,0.1023712383613841,106.9,1,1,3,6,1,1,0,1,2,1,0
2.17163648951688,1.1604293809717758,1.6084834273893616,99.9,2,0,3,6,2,1,0,0,2,1,72
1.7340485733542188,0.8003880677197722,1.6084834273893616,0.0,2,0,4,8,2,0,1,1,2,1,72
-0.8124300761946176,0.14667250356636527,-1.0373893371192475,69.35,0,1,0,1,0,1,1,1,0,1,0
-0.9793914219954623,0.18815191753549007,-1.2816237461508113,70.6,0,0,0,1,0,1,0,1,0,0,0
-0.4602096497180392,-1.5008898192872717,1.3642490183577978,0.0,2,0,0,1,2,0,1,0,0,0,66
0.3542370097851091,1.145496791942891,-0.06045170099299184,99.45,1,0,2,5,1,1,1,0,1,0,31
-0.7314724722517638,0.9596690173612115,-1.0373893371192475,93.85,0,1,0,4,0,1,1,1,0,0,0
-0.959492086825769,0.17487850506537042,-1.2409180113122174,70.2,0,0,0,1,0,1,0,1,0,0,0
1.237025928443268,0.9895341954189815,0.8757802002946699,94.75,2,0,2,5,2,1,0,1,0,0,0
-0.999817310686735,-1.3565414586747175,-1.2816237461508113,0.0,0,0,0,2,0,0,1,1,0,0,0
1.2513964516363763,0.2794066282675646,1.5677776925507676,0.0,2,0,2,5,2,0,1,1,1,1,71
-0.9783163752222372,-1.4677062881119718,-1.1595065416350294,0.0,0,0,0,1,0,0,1,0,0,0,0
-0.9030192216363636,0.48016699187812906,-1.2002122764736234,79.4,0,1,0,2,0,1,0,1,0,0,0
-0.5307239421495654,-0.007630916398778715,-0.6303319887333076,0.0,1,0,0,3,1,0,0,1,0,0,0
0.8403775485834163,0.4917812277894838,0.7943687306174818,0.0,2,0,2,6,2,0,1,1,2,0,52
-0.9963727730664023,-1.480979700582092,-1.2409180113122174,0.0,0,0,0,1,0,0,0,0,0,1,0
-0.41848028313286084,1.3611897445823398,-0.7524491932490895,105.95,1,0,3,6,1,1,0,0,2,1,0
-0.7136793511683885,0.1781968581829002,-0.9152721326034655,0.0,0,1,2,5,0,0,0,0,1,1,0
-0.9942226795199525,-1.4826388771408567,-1.2409180113122174,0.0,0,0,0,1,0,0,1,0,0,0,0
0.5295354530109632,-0.17686692539280796,0.9978974048104517,0.0,2,0,3,4,2,0,1,0,2,1,0
-0.6377898248707379,0.18317438785919538,-0.7931549280876836,70.45,1,0,0,1,1,1,1,0,0,1,0
1.924331852215024,1.233433149557435,1.2828375486806096,102.1,2,1,2,6,2,1,1,0,1,0,0
-0.019462412425901215,-0.790762252135855,0.9978974048104517,0.0,2,0,3,3,2,0,0,1,2,0,0
1.3751145894775014,0.3690021624408743,1.5677776925507676,76.05,2,1,1,2,2,1,0,0,0,1,71
-0.9793914219954623,0.18815191753549007,-1.2816237461508113,70.6,0,0,0,1,0,1,1,1,0,0,0
-0.9774168462895391,0.3374778078243394,-1.2816237461508113,75.1,0,1,0,2,0,1,0,1,0,0,0
-0.9908000816296856,-0.6746198930223056,-1.2816237461508113,0.0,0,0,0,1,0,0,1,0,0,0,0
1.1907330980044004,1.026036079711811,0.8350744654560759,95.85,2,0,0,4,2,1,0,1,0,1,0
-0.9839768255792173,-0.15861598324639314,-1.2816237461508113,0.0,0,1,0,3,0,0,0,1,0,0,0
1.564037605074226,1.095721495179941,1.1200146093262338,97.95,2,1,2,5,2,1,1,1,0,1,0
-0.990624563789159,-0.6613464805521857,-1.2816237461508113,0.0,0,1,0,1,0,0,0,1,0,1,0
-0.43460598473123413,0.5332606417586087,-0.6710377235719016,81.0,1,1,0,2,1,1,0,1,0,0,0
-0.42172736318260134,-1.5008898192872717,1.5270719577121736,0.0,2,0,0,1,2,0,0,0,0,0,0
1.5779035144758207,0.7987288911610074,1.3642490183577978,89.0,2,1,3,5,2,1,0,0,2,1,0
-0.12604562108562578,0.4950995809070136,-0.30468611002455576,79.85,1,0,2,3,1,1,0,1,1,0,0
-1.0019674042331848,-1.5191407614336867,-1.2816237461508113,0.0,0,0,0,1,0,0,0,0,0,0,0
0.06173652854767657,0.08362379433329585,0.18378270803857208,0.0,1,1,4,6,1,0,1,0,2,0,0
-1.00183576585279,-1.5091857020810966,-1.2816237461508113,0.0,0,0,0,1,0,0,1,1,0,0,0
-0.8711627335808017,0.47187110908430413,-1.1595065416350294,79.15,0,1,0,2,0,1,0,1,0,0,0
-0.9565302232668841,-0.6746198930223056,-1.2002122764736234,0.0,0,1,0,1,0,0,0,0,0,0,0
-0.17132922394146585,0.03882602724664078,-0.1418631706701798,0.0,1,1,1,4,1,0,0,1,1,0,0
1.0648209871566938,0.3457736906181643,1.1607203441648277,0.0,2,0,3,6,2,0,1,0,2,1,61
2.621554533976527,1.719571881275578,1.6084834273893616,116.75,2,0,4,8,2,1,0,1,2,1,72
2.0938382067035026,1.27159421040903,1.4456604880349857,103.25,2,0,3,6,2,1,1,1,1,1,68
-1.0015286096318685,-1.4859572302583868,-1.2816237461508113,0.0,0,0,0,1,0,0,1,0,0,0,0
-0.5335102878679238,-1.5058673489635668,0.7536629957788878,0.0,2,0,0,1,2,0,1,0,0,1,51
-0.6385796551531072,1.27491256352656,-0.9966836022806536,103.35,0,0,2,6,0,1,0,1,2,0,0
2.2502026628825593,1.497242222401069,1.4863662228735797,110.05,2,0,3,7,2,1,1,1,1,0,69
-0.8678498343408637,-1.5125040551986266,-0.7524491932490895,0.0,1,0,0,1,1,0,1,0,0,0,0
1.6946667578860826,1.2085455011759603,1.2014260790034217,101.35,2,1,1,5,2,1,0,1,0,1,0
0.7946990305863914,0.6129011165793284,0.7129572609402939,83.4,2,1,2,4,2,1,0,1,1,0,0
1.642625718169972,0.659358060224748,1.5677776925507676,0.0,2,0,4,7,2,0,0,1,2,1,0
0.022903206331185744,-0.08727139121949852,0.22448844287716607,0.0,1,0,2,4,1,0,1,1,1,0,0
1.5401671787626205,1.1206091435614158,1.0386031396490458,98.7,2,1,1,5,2,1,1,1,0,1,0
-0.5129088813361244,-1.3465863993221274,0.631545791263106,0.0,1,0,0,2,1,0,0,0,0,0,0
-0.9765173173568406,-0.8139907239585651,-1.2409180113122174,0.0,0,0,3,3,0,0,1,1,1,0,0
-0.20555520284413573,-0.15695680668762801,-0.1418631706701798,0.0,1,0,1,3,1,0,1,1,1,1,0
0.6617881458476902,-0.2233238690382277,1.3642490183577978,0.0,2,0,3,4,2,0,0,1,2,1,66
2.0129244822207806,1.29814103534927,1.3642490183577978,104.05,2,1,2,6,2,1,1,1,1,1,0
0.05328973247233817,-0.6281629493768859,0.8757802002946699,0.0,2,0,2,3,2,0,1,0,1,1,54
0.7434039416925183,-0.17188939571651304,1.3642490183577978,0.0,2,1,1,3,2,0,0,1,1,1,66
-0.8340407103094444,-1.4876164068171518,-0.5896262538947137,0.0,1,0,0,1,1,0,1,0,0,0,0
-0.9830553569164532,-1.003136851657774,-1.2409180113122174,0.0,0,1,0,1,0,0,0,1,0,0,0
-0.9834502720576379,-1.5042081724048018,-1.2002122764736234,0.0,0,0,0,1,0,0,1,0,0,0,0
-0.999356576355353,-1.3216987509406526,-1.2816237461508113,0.0,0,1,0,0,0,0,1,1,0,0,0
-1.0020332234233824,-1.5241182911099815,-1.2816237461508113,0.0,0,0,0,1,0,0,0,1,0,1,0
0.8755469358789161,0.6759498258123978,0.6722515261016999,85.3,2,0,1,3,2,1,1,1,0,1,0
1.6709937891450695,0.695859944517578,1.6084834273893616,0.0,2,0,3,7,2,0,0,1,2,1,72
-0.9708568669998605,-0.6779382461398357,-1.2409180113122174,0.0,0,1,0,1,0,0,1,1,0,1,0
-0.9292152593349456,-1.472683817788267,-0.8745663977648716,0.0,0,0,0,1,0,0,1,1,0,1,0
-0.9863682561563912,-1.5141632317573919,-1.2002122764736234,0.0,0,0,0,1,0,0,0,0,0,1,0
0.25717564397394777,0.7854554786908873,0.020959768684196134,88.6,1,0,3,5,1,1,0,0,1,1,0
-0.9159417226451282,-1.3084253384705327,-0.9966836022806536,0.0,0,0,0,0,0,0,1,0,0,0,0
1.7182519677068326,1.097380671738706,1.2421318138420157,98.0,2,0,3,6,2,1,0,0,1,0,63
-0.913243135847033,-1.4876164068171518,-0.8745663977648716,0.0,0,0,0,1,0,0,0,0,0,0,0
-0.3314014945016451,-0.8056948411647401,0.14307697319997809,0.0,1,0,3,3,1,0,0,0,2,1,36
-0.6770838814186109,0.9895341954189815,-0.9966836022806536,94.75,0,1,1,4,0,1,1,1,0,1,0
-0.8656558613342824,-1.003136851657774,-0.9152721326034655,0.0,0,1,0,1,0,0,0,1,0,0,0
-0.8915886222720745,0.3374778078243394,-1.2002122764736234,75.1,0,0,0,2,0,1,0,1,0,0,0
-0.14572555895466094,0.13008073797871536,-0.1418631706701798,0.0,1,0,3,5,1,0,0,1,1,0,0
0.48146550443676456,-0.36767222965078206,1.2828375486806096,0.0,2,0,1,3,2,0,0,1,0,1,0
1.372898676740854,1.4375118662855293,0.7129572609402939,108.25,2,1,3,7,2,1,1,1,1,1,0
-0.9797643974065811,0.1599459160364854,-1.2816237461508113,69.75,0,1,0,1,0,1,1,1,0,0,0
-0.7923332834543318,0.33913698438310474,-1.0373893371192475,75.15,0,0,1,2,0,1,0,1,0,1,0
-0.6909936702803369,-0.4473127044715016,-0.7524491932490895,0.0,1,0,1,2,1,0,0,0,0,0,0
-0.9793914219954623,0.18815191753549007,-1.2816237461508113,70.6,0,0,0,1,0,1,1,0,0,0,0
-0.9070341922384075,0.1781968581829002,-1.2002122764736234,70.3,0,1,0,1,0,1,0,1,0,0,0
-0.9339323012990957,-0.010949269516308983,-1.2002122764736234,0.0,0,1,1,4,0,0,0,0,1,0,0
-0.9474691147497029,0.36402463276457964,-1.2409180113122174,75.9,0,1,0,2,0,1,0,1,0,0,0
-0.4320609760435997,-0.9815675563938292,0.14307697319997809,0.0,1,0,2,2,1,0,1,0,1,1,0
2.0785023353874994,1.28818597599668,1.4456604880349857,103.75,2,0,2,6,2,1,0,1,1,1,68
0.18152745470702114,0.6278337056082129,0.020959768684196134,83.85,1,0,2,4,1,1,1,1,0,0,0
-0.6051435065328066,1.107335731091296,-0.9559778674420595,98.3,0,0,1,5,0,1,0,0,0,0,0
0.1489469555592873,0.665994766459808,-0.019745966154397852,85.0,1,1,0,3,1,1,1,1,0,1,0
-0.5045717839111151,-0.3560579937394271,-0.4268033145403377,0.0,1,1,2,3,1,0,1,1,2,1,0
-0.29917203103496426,0.8020472442785371,-0.5489205190561197,89.1,1,1,1,4,1,1,0,1,0,1,0
0.7244918943757864,-0.1503201004525682,1.4049547531963917,0.0,2,0,3,4,2,0,1,1,2,1,67
-0.6574697627397731,-1.5008898192872717,0.346605647392948,0.0,1,0,0,1,1,0,0,0,0,1,41
-0.8909304303701001,0.6925415914000478,-1.2002122764736234,85.8,0,1,1,3,0,1,0,0,1,0,0
-0.5605839147691384,-1.5025489958460367,0.7943687306174818,0.0,2,0,0,1,2,0,1,0,0,0,52
-0.9744111032705225,0.5647849963751436,-1.2816237461508113,81.95,0,1,0,2,0,1,0,1,0,0,0
-0.9514182661615493,0.025552614776521126,-1.2409180113122174,0.0,0,0,0,3,0,0,0,0,0,1,0
-0.9297418128565251,0.7373393584867028,-1.2409180113122174,87.15,0,0,1,3,0,1,0,1,0,0,0
-0.9434102646875273,-1.5125040551986266,-0.9966836022806536,0.0,0,0,0,1,0,0,1,1,0,1,0
0.7143557390853804,1.0160810203592212,0.387311382231542,95.55,1,1,2,5,1,1,0,1,0,1,0
-0.6081053700916915,0.1732193285066055,-0.7931549280876836,70.15,1,1,0,1,1,1,0,1,0,1,0
-0.7630437438164701,0.20640285968190536,-0.9966836022806536,0.0,0,1,2,5,0,0,0,0,2,0,0
-0.5757662079746816,-1.5224591145512167,0.8350744654560759,0.0,2,0,0,1,2,0,0,0,0,1,0
-0.5145324213609946,0.6062644103442684,-0.7117434584104956,83.2,1,0,1,3,1,1,0,1,0,0,0
-0.127778859760825,-0.4705411762942116,0.26519417771576004,0.0,1,1,1,3,1,0,0,1,0,0,0
-0.5575342922899902,-0.9434064955422343,-0.22327464034736777,0.0,1,0,0,1,1,0,1,0,0,1,0
-0.9663811620664345,1.1720436168831305,-1.2816237461508113,100.25,0,0,1,5,0,1,0,1,0,0,0
-0.5991758999549053,-1.4544328756418519,0.5501343215859179,0.0,1,1,0,1,1,0,0,1,0,0,46
-0.4237458183486562,0.5166688761709587,-0.6303319887333076,80.5,1,0,1,3,1,1,1,1,0,1,0
-0.5725630073850728,-1.5108448786398618,0.7536629957788878,0.0,2,0,0,1,2,0,1,0,0,1,0
-0.66749621937985,0.6759498258123978,-0.9559778674420595,85.3,0,0,1,3,0,1,0,1,0,0,0
0.9465658421019562,1.1687252637656007,0.5094285867473239,100.15,1,0,1,5,1,1,0,1,0,0,0
2.191842980907494,1.3296653899658049,1.4863662228735797,105.0,2,1,2,6,2,1,1,1,0,1,69
-0.45220164824401704,-1.4992306427285067,0.9978974048104517,0.0,2,0,0,1,2,0,0,0,0,1,57
-0.5577975690507799,-0.5136797668221014,-0.4268033145403377,0.0,1,0,1,3,1,0,0,1,0,0,0
-0.9750254157123651,0.5183280527297236,-1.2816237461508113,80.55,0,1,0,2,0,1,1,1,0,0,0
-0.7802225524580025,-0.4406759982364418,-0.9152721326034655,0.0,0,0,1,2,0,0,1,1,1,0,0
-0.740752978069603,-1.4892755833759168,-0.019745966154397852,0.0,1,0,0,1,1,0,1,1,0,0,32
-0.4540007061094138,0.4984179340245439,-0.6710377235719016,79.95,1,0,1,3,1,1,0,1,0,1,0
1.418708833118274,0.9978300782128064,0.9978974048104517,95.0,2,1,1,4,2,1,0,1,0,1,0
-0.8384944755128045,-1.5025489958460367,-0.5896262538947137,0.0,1,0,0,1,1,0,0,0,0,0,0
0.18692462830321127,0.052099439716760905,0.346605647392948,0.0,1,0,2,4,1,0,0,1,1,1,0
-0.5199954141473824,0.38227557491099445,-0.7524491932490895,76.45,1,1,1,2,1,1,1,0,0,0,0
-0.6198870051370335,0.9895341954189815,-0.9559778674420595,94.75,0,1,0,4,0,1,0,1,0,0,0
-0.4363831028665652,1.1902945590295455,-0.7931549280876836,100.8,1,1,1,5,1,1,0,1,1,0,0
-0.9774168462895391,0.3374778078243394,-1.2816237461508113,75.1,0,1,0,2,0,1,1,1,0,0,0
1.9534019945522274,1.1737027934418955,1.4456604880349857,100.3,2,1,2,5,2,1,1,1,1,1,0
-0.5596185666462425,-1.4842980536996218,0.631545791263106,0.0,1,0,0,1,1,0,0,0,0,1,48
-0.4117228462725902,1.3927140991988747,-0.7931549280876836,106.9,1,1,2,6,1,1,1,1,0,0,0
-0.9606329527891913,-0.32619281568165726,-1.2409180113122174,0.0,0,0,2,3,0,0,1,1,1,0,0
-0.008624185773389168,0.3258635719129846,-0.019745966154397852,0.0,1,0,1,5,1,0,0,0,1,0,0
0.369704519481508,-0.14700174733503815,0.7536629957788878,0.0,2,0,3,4,2,0,0,1,2,1,0
-0.9798521563268443,0.15330920980142534,-1.2816237461508113,69.55,0,0,0,1,0,1,0,0,0,0,0
-0.7789061686540537,-1.4942531130522119,-0.30468611002455576,0.0,1,0,0,1,1,0,0,0,0,0,0
-0.8982363604820162,-1.5307549973450416,-0.7524491932490895,0.0,1,0,0,1,1,0,0,0,0,1,14
-0.045504872014022424,0.17653768162413533,-0.10115743583158582,0.0,1,0,3,5,1,0,0,0,1,1,0
2.7940227520238916,1.7444595296570529,1.6084834273893616,117.5,2,0,4,8,2,1,0,0,2,1,72
1.1409518504850684,0.6859048851649877,0.9571916699718578,85.6,2,0,0,3,2,1,0,1,0,1,0
2.1113241715659568,1.095721495179941,1.6084834273893616,97.95,2,0,3,6,2,1,1,1,1,1,72
-0.5231547352768596,-1.5108448786398618,0.8350744654560759,0.0,2,0,0,1,2,0,1,1,0,1,53
